topicIdx,short,key,usercode,created,long,version,mode,conf,wordNum,duration,randomImage_idx
27,fashion designs.,6276304429121536,LXVC41Z4,2015-03-04T15:25:46,Different fashion designs from different cultures. ,4,wordcloud,4,10,20,3
1,obamacare,6276621451395072,HIJB7NP0,2015-03-06T06:57:48,a state health insurance exchange opened in response to obamacare,4,histogram,4,5,63,4
37, POLITICAL PARTY,6276878075691008,6J70MHVE,2015-03-05T00:32:50,CROOKS IN A POLITICAL PARTY,4,word,5,10,51,1
1,Refers to Insurance,6277502456561664,SQ101CFP,2015-03-06T14:13:54,Describes state of health care insurance of Spitzer.,4,wordcloud,5,5,116,4
7,Taxing Apartment Rooms,6277763107389440,4N4QWSWU,2015-03-04T14:38:53,"The apartment market has been assessed with taxes based on room size such as kitchen, and garage space.",4,wordcloud,2,20,250,2
49,league sports players,6278149922881536,P3LZ6KOL,2015-03-05T16:55:37,This concept is about different sports,4,topic-in-a-box,5,20,41,3
38,Politics,6278752023609344,HZ7I5Y0E,2015-03-04T17:27:07,Vote for the Political parties in Congress.,4,topic-in-a-box,4,20,115,5
27,fashion,6279103137185792,H61UPBIN,2015-03-03T07:38:05,Indian fashion designers becoming world famous.,4,wordcloud,2,20,41,1
41,Foreign Government,6279483241791488,R1190JTP,2015-03-05T20:31:12,Concept is about foreign governments and their leaders,4,histogram,3,20,28,4
13,NEWS,6279713827848192,6W8WJ6UW,2015-03-05T17:52:27,CRIME NEWS,4,wordcloud,5,10,25,2
31,Date night,6280629192753152,J9YYL19N,2015-03-04T18:23:15,most likely talking about going out with a friend or significant other to a restaurant and having a good time.,4,wordcloud,5,5,69,1
27,Foreign clothing design,6280967421427712,T0OC8ISM,2015-03-03T07:22:32,An article about various styles of clothing around the world.,4,histogram,4,20,70,4
0,Smoking,6281809771888640,3KWZGK3O,2015-03-04T05:49:17,There are various methods to help quit smoking cigarettes.,4,word,2,20,87,5
14,health,6283022294843392,V2ULREZY,2015-03-05T18:01:53,medical and drug research effecting health,4,histogram,4,5,61,5
13,Police,6283634596118528,51TRJWLD,2015-03-04T19:57:51,Instances the police are called,4,histogram,4,20,24,5
38,Williams won match,6284443123712000,PT4K2UUO,2015-03-05T16:01:09,It tells of Willams who won the match in the finals,4,word,2,10,61,5
17,Court Case,6285077705129984,20NOLOJ9,2015-03-03T10:55:36,Discription of a court case (federal),4,histogram,2,10,24,5
20,History book review,6285417544417280,ITY101AW,2015-03-05T12:44:45,A review of a history textbook.,4,topic-in-a-box,4,5,16,5
13,crime,6285702354436096,HBQE4QUG,2015-03-05T16:12:02,Police have a hard job,4,wordcloud,3,10,18,1
43,Funeral,6286298549583872,GQOSA7G1,2015-03-05T12:31:32,A funeral of a wife's husband.,4,topic-in-a-box,5,10,37,2
1,insurance,6287994524794880,DE7R65PM,2015-03-03T08:25:27,These are parts of health care,4,wordcloud,2,20,18,5
27,American indian fashion,6288153975455744,365EC025,2015-03-03T13:29:01,New fahion is based on american indian and greek examples from the museum collection. ,4,word,4,10,90,3
48,Baseball Teams,6289187720396800,456LYYCF,2015-03-03T06:15:42,Various baseball teams of the MLB,4,histogram,4,20,24,1
22,relationship group,6289482999398400,OYO5ZEPG,2015-03-05T17:18:08,"people bound by love and blood, often living together",4,wordcloud,3,5,57,2
25,Bowl Games,6290994291015680,L82EPYQ2,2015-03-04T14:53:14,The footbal coach's calls has a great influence on the outcome of a bowl game.,4,topic-in-a-box,4,5,76,4
12,internet,6292437400027136,RBE0X6UY,2015-03-05T15:43:43,Internet and everything assocuat3d with the world wide web,4,histogram,4,10,40,1
20,Real Estate,6292968365359104,9W2JX3BH,2015-03-05T17:06:57,Seems like some type of real estate development in NYC or Jersey.,4,histogram,5,20,22,4
23,death,6293400009572352,PKRNUVNL,2015-03-05T12:48:43,Who death affects,4,wordcloud,4,10,12,3
24,Presidential funeral ,6294427580497920,NGNF52DG,2015-03-06T08:35:32,Funeral obituary of a president.,4,topic-in-a-box,4,10,38,5
2,PUBLIC ADVERTISING,6295442803392512,CG6CBP4P,2015-03-05T17:39:15,"NEWS, RADIO, TV SEEN AND HEARD BY MILLIONS.",4,wordcloud,5,5,45,4
1,NY Health Coverage,6296148251770880,H40KBT31,2015-03-05T16:45:41,These are terms related to New York Heath Coverage.,4,word,3,20,65,5
19,man writes novel,6296885912403968,5CWDK6FV,2015-03-05T12:45:58,A man has written a new war novel.,4,word,5,20,32,3
47,Weekend ,6297317019746304,KF9EKDR9,2015-03-05T16:00:33,"On the weekend, people love to do many different things.",4,topic-in-a-box,4,20,37,4
19,Book Reviews,6297503850823680,QI5DSZN7,2015-03-05T18:26:05,A review of war history novels.,4,wordcloud,4,10,51,5
48,baseball,6298221378797568,AGIKXAD4,2015-03-03T07:00:33,baseball and current stuffs,4,word,2,20,21,1
13,Officers Killed,6299375919693824,BLOO3H6B,2015-03-03T22:09:41,A man charged for murder on police officers yesterday.,4,word,4,10,42,5
26,Music service.,6299401957933056,HSX56ZVE,2015-03-03T07:10:15,"It's describing a music service used to find songs by album, band, and genres.",4,wordcloud,4,10,83,4
3,religion,6300614480887808,NCFRNXEM,2015-03-05T13:02:04,many people are involved in supporting religious faith,4,histogram,4,20,14,3
49,China travel ,6304298220650496,GMN2WPYB,2015-03-04T02:42:23,"Travel is a journey, typically of some length or abroad.",4,word,4,5,78,5
30,Iraqi War,6304529880449024,3GJVJVNL,2015-03-04T06:12:40,The American governments response to the Iraqi war and the Shiites.,4,word,4,10,95,4
36, nyc ,6304937633906688,GE3L9TC9,2015-03-03T13:13:19,things you will find in new york city,4,histogram,5,20,410,4
43,Gay families,6305149966352384,O7GPR67M,2015-03-03T06:44:40,Something about gays being married and raising families vs traditional families,4,histogram,4,20,72,5
9,Wall Street,6306908487024640,4IY3MCF8,2015-03-06T14:52:31,"This article is on the markets of Wall Street, the year, percents of millions made.",4,topic-in-a-box,4,5,100,2
30,Iraqi Military Involvement,6307075185442816,3MBVHKSP,2015-03-05T12:51:53,America's military and political foray into Iraq.,4,wordcloud,4,5,40,1
45,auto industry,6307571254165504,5NVQVQ8J,2015-03-05T17:33:42,American car companies vs foreign-made cars,4,wordcloud,2,20,51,5
12,internet ,6307777949466624,EOFAWE0Q,2015-03-04T04:35:19,The current state of IT innovation.,4,word,4,20,34,3
15,Art festivals,6308586477060096,MC33U7Z4,2015-03-03T06:47:18,A list of art exhibits and events at an art festival,4,word,5,20,383,5
18,Queen Califia,6309133548519424,H0HF95VI,2015-03-03T22:41:52,California is the sunny state,4,word,3,5,93,2
5,nightlife,6310560551403520,9ESVNWA7,2015-03-05T12:55:56,hotels and bars exist on the dark streets for fun,4,histogram,4,10,15,2
10,Airport security,6311187348193280,1PZS2VCS,2015-03-05T19:30:28,Airport security affects all passengers,4,histogram,4,20,30,4
31,statebuilding,6312019766542336,Q6KB2SW3,2015-03-05T15:57:56,Stabilizing iraq.,4,topic-in-a-box,3,10,22,1
7,War on Terror,6312297328803840,GVKKCWK3,2015-03-03T21:59:13,America's involvement in the middle east during the war on terror.,4,topic-in-a-box,5,10,39,1
28,speech at UN,6313334294970368,BFRMJM2W,2015-03-06T04:08:37,These words can be used to describe US's position on nuclear at a speech at UN,4,histogram,5,5,39,1
23,Legality in Death,6313740437815296,3MBVHKSP,2015-03-05T12:51:53,Discussing the legal aspect of a corporate board member passing.,4,wordcloud,2,5,37,1
22,Family Life,6314287509274624,VTFRMW8H,2015-03-05T04:11:44,Article talks about family life or relationships,4,histogram,4,5,20,1
15,entertainment,6314898199937024,E8EFBJCU,2015-03-06T03:36:22,Visually forms of entertainment,4,histogram,3,5,31,2
44,American dance orchestra,6315096036868096,ENCXFXBW,2015-03-05T15:24:42,The theater shows american orchestra,4,histogram,3,20,54,4
23,board member dies,6315405811384320,V5NXGVFL,2015-03-03T13:45:01,The board member died recently leaving behind a grieving widow.,4,histogram,4,10,28,1
4,worship,6315704580046848,EQH6LPJB,2015-03-05T12:48:18,The use of religion.,4,topic-in-a-box,4,5,29,2
15,movie backgrounds,6316066431041536,4QLNUSD7,2015-03-05T16:00:55,I think this is about the painted backgrounds of old-time movies.,4,histogram,3,20,120,3
40,Basketball,6316151793516544,E1JZXAG9,2015-03-05T00:54:03,The words mention the sport specifically as well as the names of well known teams.,4,wordcloud,5,10,31,5
25,"Team, Coach, Season",6318584087183360,MHHAPCVA,2015-03-03T05:00:39,The Coach super game on the quaterback football season.,4,topic-in-a-box,5,20,163,5
4,Words Cue Place,6319063512907776,NM9S0CI6,2015-03-03T10:31:20,What word helps people locate a time or place the most,4,histogram,3,5,63,2
16,Work from home,6319244169969664,587FF07K,2015-03-05T15:14:00,People looking for jobs.,4,word,3,10,135,4
21,News Articles,6320601916506112,YRQIYDAE,2015-03-05T17:23:13,This is a description of news articles in the public that discuss issues.,4,word,5,5,26,1
11,Special Interests,6321482921672704,JBHBJG85,2015-03-05T17:23:07,"This is a collection of the ""feel good"" stories from newspapers.",4,word,2,20,38,1
27,archaeology,6321743572500480,S0YOA6G4,2015-03-03T07:12:50,"it mention different things that have to do with archaeology such as antiques, museums, india, ancient, pieces, greek",4,word,4,20,84,1
13,Review of company,6322130387992576,7Q6CRHPB,2015-03-05T12:51:22,This article is reviewing a technology company. ,4,topic-in-a-box,3,10,25,2
16,Art Films,6322732488720384,CRC3QC42,2015-03-03T07:18:23,An art film playing in a museum.,4,topic-in-a-box,5,5,15,3
40,Sport News,6323178896883712,3DZ1H7AD,2015-03-05T03:15:55,Articles describing the latest happenings in the sport world.,4,histogram,2,20,56,4
41,Politics,6323463706902528,Y7I3RXQ0,2015-03-05T15:54:11,Saddam hussein was executed.,4,wordcloud,4,5,23,2
31,Iraqi War,6323985813864448,05CQN87L,2015-03-05T16:53:22,Discusses the interrelated components of the US invasion of Iraq,4,topic-in-a-box,5,10,35,3
44,performing arts,6324372092485632,GMN2WPYB,2015-03-04T02:42:22,"Performing arts are art forms in which artists use their voices and/or the movements of their bodies, often in relation to other objects, to convey artistic expression.",4,word,4,5,73,5
9,Stock Market,6324667371487232,9OM9HL94,2015-03-06T07:28:10,Stock market description of sales and rates. ,4,topic-in-a-box,5,20,35,4
37,politics,6325885531586560,LPPAKF16,2015-03-05T20:27:04,The words represent an ongoing election campaign.,4,wordcloud,4,10,22,3
3,Christian Jewish church,6326735935111168,96OTUNLT,2015-03-05T16:38:01,Something about the secrets of the Christian/Jewish faith,4,histogram,4,10,40,5
20,New Jersey government,6327621772115968,TIIZXX06,2015-03-05T19:32:36,The government(s) in New Jersey are disagreeing on an issue about an island. ,4,wordcloud,1,5,52,4
12,facebook,6328152737447936,73FTBBGR,2015-03-05T22:13:19,Social media posts on facebook.,4,topic-in-a-box,2,10,220,4
28,World Power,6328584381661184,ZMD90VDE,2015-03-05T18:10:21,The United States is a word power in nuclear weapons,4,wordcloud,5,5,38,2
39,Energy ,6329924411457536,4BYVW8DX,2015-03-05T15:21:05,This is a list of energy issues and sources.,4,word,4,20,109,2
43,human family,6331332623859712,2MVX7RAB,2015-03-06T04:52:47,Sticking together as a unit. We all coming together can help in a time of trouble.,4,histogram,4,5,171,5
1,NYS Public Healthcare,6332070284492800,JBHBJG85,2015-03-05T17:23:07,This is a collection of stories about health insurance and care in New York State,4,word,3,20,66,1
1,Health insurance debate,6332501391835136,XCE2IJ0O,2015-03-05T20:36:11,Different candidates discuss viewpoints on health care,4,word,2,10,106,5
33,diversity,6332688222912512,EY9VDOP6,2015-03-06T15:22:03,"life experiences, ideas, uniqueness",4,wordcloud,3,20,36,4
17,Federal Law,6335368819376128,37ZF0K2B,2015-03-05T20:40:10,Things people would experience if they would ever have to go to a trial,4,histogram,4,20,59,5
3,popular mediums,6336828034514944,FPX2DGQA,2015-03-03T12:19:28,It's about the different types of media and their impact.,4,topic-in-a-box,1,5,50,4
34,Park Life,6340815911649280,19CORV2P,2015-03-06T03:53:20,Life in the park throughout the seasons is beautiful.,4,word,4,10,77,4
8,Home construction.,6341778521194496,DV10Y1K8,2015-03-06T08:29:00,Various aspects of home renovation.,4,topic-in-a-box,4,5,29,5
26,next level,6342017965621248,J4D9XMB3,2015-03-05T22:28:50,SOME schools groom students for college and universities.,4,topic-in-a-box,5,5,160,3
30,Advertising Misprint,6342092859113472,GBHYMCW8,2015-03-05T16:56:44,Misprint causes marketing group to be audited.,4,topic-in-a-box,3,10,142,4
37,New York City,6342454710108160,XWE11IJV,2015-03-05T19:14:35,"New York City consists of many complex builds, streets and parks.",4,topic-in-a-box,4,20,33,4
15,Film Art Museum,6342962321555456,VLK5HP6L,2015-03-03T06:09:59,An art museum where film is the primary focus.,4,histogram,5,5,33,3
32,obituary,6343261627088896,C5GCJL3M,2015-03-05T15:05:25,A short blurb describing a deceased persons life,4,wordcloud,4,10,29,3
20,City Council Board,6344972366249984,B9KWZWYC,2015-03-03T14:11:27,A group of people to make decisions for the community,4,word,3,20,44,2
40,Energy,6345451791974400,VX73TTTF,2015-03-04T08:34:17,"Oil, gas and power are types of city energy.",4,topic-in-a-box,3,5,73,1
48,Baseball player contract,6345632449036288,64W5XBUR,2015-03-05T18:00:43,A baseball player has inked a new contract to play for the Yankees.,4,histogram,3,10,33,5
4,event postin,6346371720282112,9H5LC98D,2015-03-05T15:03:55,letting locals know of a local event and how to get there,4,histogram,4,5,31,4
27,World of fashion. ,6346673173299200,M3X0Y5A2,2015-03-03T12:37:45,you'll like this new Indian design collection. ,4,histogram,3,5,46,1
8,Sales Report,6346990195572736,OY1O3UWY,2015-03-05T21:54:30,This is a sales report or quarterly report of a company.,4,histogram,4,20,32,3
32,"Biography, story",6347246819868672,15Q9J1CT,2015-03-04T13:12:55,Biography of a man named Martin,4,histogram,4,20,38,3
31,choosing a restaurant,6347871200739328,AWPDEXU8,2015-03-05T21:00:28,These words are from articles about where to find good restaurants.,4,histogram,4,5,71,5
43,family,6348131851567104,M86NETCP,2015-03-04T04:33:58,different parts of family life ,4,word,3,20,22,2
22,Family,6349120767787008,K2MGSVGI,2015-03-04T07:32:27,words associated with family,4,word,4,10,11,2
39,Global energy crisis,6349471881363456,MSOQM7A5,2015-03-03T03:53:25,Environmentally friendly sources of energy are required in the face of global warning. ,4,word,3,10,130,5
5,New York city theater,6349851985969152,5V22OYQY,2015-03-05T18:22:38,Some locations of New York City theater locations.,4,topic-in-a-box,4,10,37,1
45,ford motor company,6350082572025856,Z680NY3E,2015-03-05T16:47:04,ford motor company designs vehicles motors,4,wordcloud,2,20,33,3
30,Military,6350374092931072,LYGLGU1K,2015-03-06T00:51:35,Recent updates on US involvment over seas,4,histogram,5,20,34,2
41,Political Issues,6350997936930816,CUELKSB7,2015-03-04T05:21:39,information on late political character,4,word,4,5,184,2
39,Tennis tournament results,6351336165605376,TBCQ96Z0,2015-03-03T02:49:46,The tennis tournament yields win for Williams.,4,topic-in-a-box,4,20,87,5
12,Internet videos,6353209308217344,ESWMFERB,2015-03-05T15:11:23,The internet has many websites that display videos.,4,histogram,4,5,28,4
40,Basketball game,6354811867889664,6RO4RQ9K,2015-03-05T14:44:43,The Knicks played the Nets.,4,word,5,10,49,4
49,Train in China,6356071098613760,F6TQ2AZ9,2015-03-05T15:36:45,"There is a train in Hong Kong, China.",4,word,4,5,18,4
4,New York City,6357714192039936,D893J119,2015-03-04T22:47:24,Article describes things to do in and near New York City ,4,word,4,20,62,5
49,chinese train,6357926524485632,YPWV1SBA,2015-03-03T13:40:02,form of transportation from one place to another,4,histogram,3,5,23,5
19,soldier's story,6358363268972544,LXHNCMAQ,2015-03-03T07:28:26,story about personal experiences during war.,4,wordcloud,3,10,130,4
32,War writers,6359851743576064,H90KQUGE,2015-03-05T16:22:52,Articles about people who wrote about wars involving French and American soldiers.,4,histogram,3,20,89,4
35,Tree,6361069903675392,AGPCLK8S,2015-03-05T13:35:39,What will happen to trees when it's winter.,4,topic-in-a-box,3,5,40,3
12,Net Neutrality,6362806144204800,7QNK6G6E,2015-03-05T15:01:29,The bill on net neutrality passing,4,wordcloud,4,20,56,2
42,obituaries,6363337109536768,IUK4EW5J,2015-03-05T16:28:13,descriptions of people who have died,4,word,5,10,34,1
